name,memory_gb,tdp_w,price
Gigabyte GeForce RTX 3080 Ti Gaming OC GeForce RTX 3080 Ti,12,350,589.0
Gigabyte GeForce RTX 3080 Ti Vision OC GeForce RTX 3080 Ti,12,350,589.0
Gigabyte GeForce RTX 3080 Vision OC 10G LHR GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3090 Gaming OC GeForce RTX 3090,24,350,589.0
Gigabyte GeForce RTX 3090 Ti Gaming GeForce RTX 3090 Ti,24,450,589.0
Gigabyte GeForce RTX 3090 Ti Gaming OC GeForce RTX 3090 Ti,24,450,589.0
GIGABYTE GeForce RTX 4060 D6 GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE GeForce RTX 4060 EAGLE OC ICE 8G GeForce RTX 4060 (8GB),8,75,589.0
GIGABYTE GeForce RTX 4060 GAMING OC 8G GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE GeForce RTX 4060 OC Low Profile 8G GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE GeForce RTX 4060 Ti Aero OC GeForce RTX 4060 Ti (8GB),8,160,589.0
GIGABYTE GeForce RTX 4060 Ti Aero OC GeForce RTX 4060 Ti (16GB),16,160,589.0
GIGABYTE GeForce RTX 4060 Ti Eagle GeForce RTX 4060 Ti (8GB),8,160,589.0
GIGABYTE GeForce RTX 4060 Ti Eagle OC GeForce RTX 4060 Ti (8GB),8,160,589.0
GIGABYTE GeForce RTX 4060 Ti EAGLE OC ICE 8G GeForce RTX 4060 Ti (8GB),8,160,589.0
GIGABYTE GeForce RTX 4060 Ti Gaming OC GeForce RTX 4060 Ti (16GB),16,160,589.0
GIGABYTE GeForce RTX 4060 Ti Gaming OC GeForce RTX 4060 Ti (8GB),8,160,589.0
GIGABYTE GeForce RTX 4060 Ti WINDFORCE 8G GeForce RTX 4060 Ti (8GB),8,175,589.0
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC GeForce RTX 4060 Ti (8GB),8,175,589.0
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC 16G GeForce RTX 4060 Ti (16GB),16,165,589.0
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC V2 8G GeForce RTX 4060 Ti (8GB),8,175,589.0
GIGABYTE GeForce RTX 4060 WINDFORCE 8G GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE GeForce RTX 4060 WINDFORCE OC 8G GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE GeForce RTX 4070 Aero OC GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 Aero OC V2 GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 Eagle OC GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 Gaming OC GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 Super Aero OC GeForce RTX 4070 Super (12GB),12,220,589.0
GIGABYTE GeForce RTX 4070 Super Eagle OC GeForce RTX 4070 Super (12GB),12,220,589.0
GIGABYTE GeForce RTX 4070 Super Eagle OC Ice GeForce RTX 4070 Super (12GB),12,220,589.0
GIGABYTE GeForce RTX 4070 Super Gaming OC GeForce RTX 4070 Super (12GB),12,220,589.0
GIGABYTE GeForce RTX 4070 Super Windforce OC GeForce RTX 4070 Super (12GB),12,220,589.0
GIGABYTE GeForce RTX 4070 Ti 12GB XTREME WATERFORCE WB GeForce RTX 4070 Ti,12,285,589.0
GIGABYTE GeForce RTX 4070 Ti Aero OC GeForce RTX 4070 Ti,12,750,589.0
GIGABYTE GeForce RTX 4070 Ti Eagle GeForce RTX 4070 Ti,12,285,589.0
GIGABYTE GeForce RTX 4070 Ti Eagle OC GeForce RTX 4070 Ti,12,285,589.0
GIGABYTE GeForce RTX 4070 Ti Gaming OC GeForce RTX 4070 Ti,12,750,589.0
GIGABYTE GeForce RTX 4070 Ti Super Aero OC GeForce RTX 4070 Ti Super (16GB),16,285,589.0
GIGABYTE GeForce RTX 4070 Ti Super Eagle OC GeForce RTX 4070 Ti Super (16GB),16,285,589.0
GIGABYTE GeForce RTX 4070 Ti Super Eagle OC Ice GeForce RTX 4070 Ti Super (16GB),16,285,589.0
GIGABYTE GeForce RTX 4070 Ti Super Gaming OC GeForce RTX 4070 Ti Super (16GB),16,285,589.0
GIGABYTE GeForce RTX 4070 Ti Super Windforce OC GeForce RTX 4070 Ti Super (16GB),16,285,589.0
GIGABYTE GeForce RTX 4070 Ti WINDFORCE OC 12G GeForce RTX 4070 Ti,12,285,589.0
GIGABYTE GeForce RTX 4070 Windforce 2X OC GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 WINDFORCE 2X OC 12G GeForce RTX 4070,12,220,589.0
GIGABYTE GeForce RTX 4070 WINDFORCE 2X OC V2 12G GeForce RTX 4070,12,220,589.0
GIGABYTE GeForce RTX 4070 WindForce 3X OC GeForce RTX 4070,12,200,589.0
GIGABYTE GeForce RTX 4070 WINDFORCE OC V2 12G GeForce RTX 4070,12,220,589.0
GIGABYTE GeForce RTX 4080 Aero OC GeForce RTX 4080,16,320,589.0
GIGABYTE GeForce RTX 4080 Eagle GeForce RTX 4080,16,320,589.0
GIGABYTE GeForce RTX 4080 Eagle OC GeForce RTX 4080,16,320,589.0
GIGABYTE GeForce RTX 4080 Gaming OC GeForce RTX 4080,16,320,589.0
GIGABYTE GeForce RTX 4080 Super Aero OC GeForce RTX 4080 Super (16GB),16,320,589.0
GIGABYTE GeForce RTX 4080 Super Gaming OC GeForce RTX 4080 Super (16GB),16,320,589.0
GIGABYTE GeForce RTX 4080 SUPER WINDFORCE 16G GeForce RTX 4080 Super (16GB),16,320,589.0
GIGABYTE GeForce RTX 4080 Super Windforce V2 GeForce RTX 4080 Super (16GB),16,320,589.0
GIGABYTE GeForce RTX 4090 WINDFORCE 24G GeForce RTX 4090,24,450,589.0
GIGABYTE GeForce RTX 4090 WINDFORCE V2 24G GeForce RTX 4090,24,450,589.0
GIGABYTE GeForce RTX 5050 OC Low Profile 8G GeForce RTX 5050 (8GB),8,94,589.0
GIGABYTE GeForce RTX 5050 WINDFORCE OC 8G GeForce RTX 5050 (8GB),8,94,589.0
GIGABYTE GeForce RTX 5060 AERO OC 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 EAGLE OC 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 EAGLE OC ICE 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 GAMING OC 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 OC Low Profile 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 Ti AERO OC 8G GeForce RTX 5060 Ti (8GB),8,180,589.0
GIGABYTE GeForce RTX 5060 Ti EAGLE MAX OC 16G GeForce RTX 5060 Ti (16GB),16,135,589.0
GIGABYTE GeForce RTX 5060 Ti EAGLE OC 8G GeForce RTX 5060 Ti (8GB),8,180,589.0
GIGABYTE GeForce RTX 5060 Ti EAGLE OC ICE 8G GeForce RTX 5060 Ti (8GB),8,180,589.0
GIGABYTE GeForce RTX 5060 Ti GAMING OC 8G GeForce RTX 5060 Ti (8GB),8,180,589.0
Gigabyte GeForce RTX 5060 Ti Windforce GeForce RTX 5060 Ti (8GB),8,180,589.0
GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 16G GeForce RTX 5060 Ti (16GB),16,135,589.0
GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 8G GeForce RTX 5060 Ti (8GB),8,135,589.0
GIGABYTE GeForce RTX 5060 Ti WINDFORCE OC 8G GeForce RTX 5060 Ti (8GB),8,180,589.0
GIGABYTE GeForce RTX 5060 WINDFORCE 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX 5060 WINDFORCE MAX OC 8G GeForce RTX 5060 (8GB),8,109,589.0
GIGABYTE GeForce RTX 5060 WINDFORCE OC 8G GeForce RTX 5060 (8GB),8,145,589.0
GIGABYTE GeForce RTX­­ 4070 Ti SUPER WINDFORCE MAX OC 16G GeForce RTX 4070 Ti Super (16GB),16,285,309.97
Gigabyte GT 730 GeForce GT 730,2,38,107.49
GIGABYTE GTX 770 WindForce 3X OC GeForce GTX 770,4,230,309.97
Gigabyte GTX 980 Ti Gaming G1 GeForce GTX 980 Ti,6,250,469.0
GIGABYTE GV-N4080WF3-16GD graphics card GeForce RTX 4080,16,320,NULL
Gigabyte HD 7950 Windforce Radeon HD 7950,3,200,309.97
Gigabyte HD 7970 Windforce 3X OC Radeon HD 7970,3,250,309.97
Gigabyte Radeon HD 7990 Radeon HD 7990,3,375,479.0
Gigabyte Radeon RX 460 WindForce OC 2G Radeon RX 460 (2GB),2,75,589.0
Gigabyte Radeon RX 460 WindForce OC 4G Radeon RX 460 (4GB),4,75,589.0
Gigabyte Radeon RX 550 2G Radeon RX 550,2,50,589.0
Gigabyte Radeon RX 550 Gaming OC 2G Radeon RX 550,2,65,589.0
Gigabyte Radeon RX 5500 XT Gaming OC Radeon RX 5500 XT (8GB),8,130,589.0
Gigabyte Radeon RX 5500 XT Gaming OC Radeon RX 5500 XT (4GB),4,130,589.0
Gigabyte Radeon RX 5500 XT OC Radeon RX 5500 XT (8GB),8,110,589.0
Gigabyte Radeon RX 5500 XT OC Radeon RX 5500 XT (4GB),4,110,589.0
Gigabyte Radeon RX 560 Gaming OC 2G Radeon RX 560,2,90,589.0
Gigabyte Radeon RX 560 Gaming OC 4G Radeon RX 560,4,90,589.0
Gigabyte Radeon RX 560 OC 4G Radeon RX 560,4,80,589.0
Gigabyte Radeon RX 5600 XT Gaming OC Radeon RX 5600 XT (6GB),6,150,589.0
Gigabyte Radeon RX 5600 XT Windforce OC Radeon RX 5600 XT (6GB),6,150,589.0
Gigabyte Radeon RX 570 Aorus 4G Radeon RX 570 (4GB),4,120,589.0
Gigabyte Radeon RX 570 Gaming 4G Radeon RX 570 (4GB),4,120,589.0
Gigabyte Radeon RX 5700 Radeon RX 5700,8,180,589.0
Gigabyte Radeon RX 5700 Gaming OC Radeon RX 5700,8,180,589.0
Gigabyte Radeon RX 5700 XT Radeon RX 5700 XT,8,225,589.0
Gigabyte Radeon RX 5700 XT Gaming OC Radeon RX 5700 XT,8,180,589.0
Gigabyte Radeon RX 5700 XT Gaming OC Rev 2.0 Radeon RX 5700 XT,8,180,589.0
Gigabyte Radeon RX 580 Aorus 4G Radeon RX 580 (4GB),4,185,589.0
Gigabyte Radeon RX 580 Aorus 8G Radeon RX 580 (8GB),8,185,589.0
Gigabyte Radeon RX 580 Aorus XTR 8G Radeon RX 580 (8GB),8,185,589.0
Gigabyte Radeon RX 580 Gaming 4G Radeon RX 580 (4GB),4,185,589.0
Gigabyte Radeon RX 580 Gaming 8G Radeon RX 580 (8GB),8,185,589.0
Gigabyte Radeon RX 590 Gaming 8G (Rev. 2.0) Radeon RX 590,8,175,589.0
Gigabyte Radeon RX 6400 D6 Low Profile Radeon RX 6400,4,53,589.0
Gigabyte Radeon RX 6400 Eagle Radeon RX 6400,4,53,589.0
Gigabyte Radeon RX 6500 XT Eagle Radeon RX 6500 XT (4GB),4,107,589.0
Gigabyte Radeon RX 6500 XT Gaming OC Radeon RX 6500 XT (4GB),4,107,589.0
Gigabyte Radeon RX 6600 Eagle Radeon RX 6600,8,132,589.0
Gigabyte Radeon RX 6600 XT Eagle Radeon RX 6600 XT,8,160,589.0
Gigabyte Radeon RX 6600 XT Gaming OC Radeon RX 6600 XT,8,160,589.0
Gigabyte Radeon RX 6600 XT Gaming Pro OC Radeon RX 6600 XT,8,160,589.0
Gigabyte Radeon RX 6650 XT Eagle Radeon RX 6650 XT,8,180,589.0
Gigabyte Radeon RX 6650 XT Gaming OC Radeon RX 6650 XT,8,180,589.0
Gigabyte Radeon RX 6700 XT Radeon RX 6700 XT,12,260,589.0
Gigabyte Radeon RX 6700 XT Eagle Radeon RX 6700 XT,12,230,589.0
Gigabyte Radeon RX 6700 XT Eagle OC Radeon RX 6700 XT,12,230,589.0
Gigabyte Radeon RX 6700 XT Gaming OC Radeon RX 6700 XT,12,230,589.0
Gigabyte Radeon RX 6750 XT Gaming OC Radeon RX 6750 XT,12,250,589.0
Gigabyte Radeon RX 6800 Gaming OC Radeon RX 6800,16,250,589.0
Gigabyte Radeon RX 6800 XT Gaming OC Radeon RX 6800 XT,16,300,589.0
Gigabyte Radeon RX 6900 XT Radeon RX 6900 XT,16,300,589.0
Gigabyte Radeon RX 6900 XT Gaming OC Radeon RX 6900 XT,16,300,589.0
Gigabyte Radeon RX 6900 XT Master Radeon RX 6900 XT,16,300,589.0
Gigabyte Radeon RX 6950 XT GAMING OC Radeon RX 6950 XT,16,335,589.0
GIGABYTE Radeon RX 7600 Gaming OC Radeon RX 7600,8,165,589.0
GIGABYTE Radeon RX 7600 XT Gaming OC Radeon RX 7600 XT (16GB),16,190,589.0
GIGABYTE Radeon RX 7700 XT Gaming OC Radeon RX 7700 XT,12,245,589.0
GIGABYTE Radeon RX 7800 XT Gaming OC Radeon RX 7800 XT,16,263,589.0
GIGABYTE Radeon RX 7900 GRE Gaming OC Radeon RX 7900 GRE,16,275,589.0
GIGABYTE Radeon RX 7900 XT Gaming OC Radeon RX 7900 XT,20,320,589.0
GIGABYTE Radeon RX 7900 XTX 24G Radeon RX 7900 XTX,24,355,589.0
GIGABYTE Radeon RX 7900 XTX Gaming OC Radeon RX 7900 XTX,24,355,589.0
GIGABYTE Radeon RX 9060 XT GAMING 8G Radeon RX 9060 XT (8GB),8,151,589.0
GIGABYTE Radeon RX 9060 XT GAMING OC 8G Radeon RX 9060 XT (8GB),8,151,589.0
Gigabyte Radeon RX Vega 56 8G Radeon RX Vega 56,8,250,479.0
Gigabyte Radeon RX Vega 56 Gaming OC Radeon RX Vega 56,8,250,479.0
Gigabyte Radeon RX Vega 64 8G Radeon RX Vega 64,8,300,479.0
Gigabyte Radeon RX Vega 64 Gaming OC Radeon RX Vega 64,8,300,479.0
Gigabyte Radeon RX Vega 64 Silver 8G Radeon RX Vega 64,8,300,479.0
Gigabyte Radeon RX Vega 64 Watercooling 8G Radeon RX Vega 64,8,300,479.0
Gigabyte Radeon VII Radeon VII,16,300,479.0
Gigabyte RTX 3070 Eagle GeForce RTX 3070,8,220,589.0
Gigabyte RTX 3070 Eagle OC GeForce RTX 3070,8,220,735.0
Gigabyte RTX 3070 Gaming OC GeForce RTX 3070,8,220,519.99
Gigabyte RTX 3070 Vision OC GeForce RTX 3070,8,220,745.0
GTX 780 iChill HerculeZ X3 GeForce GTX 780,3,250,NULL
HIS Radeon R7 240 iCooler Radeon R7 240,2,30,NULL
HP NVIDIA RTX 4000 Ada 20 GB 4DP Graphics RTX 4000 Ada,20,130,NULL
HP NVIDIA RTX 5000 Ada 32 GB 4DP Graphics RTX 5000 Ada,32,250,NULL
HP NVIDIA T1000E 8GB 4mDP Graphics T1000,8,50,NULL
INNO3D GeForce GT 1030 0dB GeForce GT 1030,2,30,NULL
INNO3D GeForce GTX 1050 Compact Single Slot GeForce GTX 1050,2,75,NULL
INNO3D GeForce GTX 1050 Compact X1 GeForce GTX 1050,2,75,NULL
INNO3D GeForce GTX 1050 Ti Compact Single Slot GeForce GTX 1050 Ti,4,75,NULL
INNO3D GeForce GTX 1050 Ti Compact X1 GeForce GTX 1050 Ti,4,75,NULL
INNO3D GeForce GTX 1050 Ti Twin X2 GeForce GTX 1050 Ti,4,75,NULL
INNO3D GeForce GTX 1060 Gaming OC X2 GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 iChill Black Edition GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 iChill X3 GeForce GTX 1060 (3GB),3,120,NULL
INNO3D GeForce GTX 1060 iChill X3 GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 iChill X3 OC 9 Gbps GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 iChill X3 V2 GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 Twin X2 GeForce GTX 1060 (6GB),6,120,NULL
INNO3D GeForce GTX 1060 Twin X2 GeForce GTX 1060 (3GB),3,120,NULL
INNO3D GeForce GTX 1070 Gaming OC GeForce GTX 1070,8,150,NULL
INNO3D GeForce GTX 1070 iChill X3 GeForce GTX 1070,8,150,NULL
INNO3D GeForce GTX 1070 iChill X4 GeForce GTX 1070,8,150,NULL
INNO3D GeForce GTX 1070 Ti iChill X3 GeForce GTX 1070 Ti,8,180,NULL
INNO3D GeForce GTX 1070 Ti iChill X4 GeForce GTX 1070 Ti,8,180,NULL
INNO3D GeForce GTX 1070 Ti Jet-Fan GeForce GTX 1070 Ti,8,180,NULL
INNO3D GeForce GTX 1070 Ti Twin X2 GeForce GTX 1070 Ti,8,180,NULL
INNO3D GeForce GTX 1070 Twin X2 GeForce GTX 1070,8,150,NULL
INNO3D GeForce GTX 1080 Founders Edition GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 Gaming OC GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 iChill Black Edition GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 iChill X3 GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 iChill X3 11 Gbps GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 iChill X4 GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 iChill X4 11 Gbps GeForce GTX 1080,8,180,NULL
INNO3D GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti Gaming OC GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti iChill Black Edition GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti iChill X3 GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti iChill X3 Ultra GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti iChill X4 GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti iChill X4 Ultra GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1080 Ti Twin X2 GeForce GTX 1080 Ti,11,250,NULL
INNO3D GeForce GTX 1650 Compact GeForce GTX 1650 (4GB),4,75,NULL
INNO3D GeForce GTX 1650 Super Compact X GeForce GTX 1650 Super,4,100,NULL
INNO3D GeForce GTX 1650 Super Twin X2 OC GeForce GTX 1650 Super,4,100,NULL
INNO3D GeForce GTX 1650 Twin X2 OC GeForce GTX 1650 (4GB),4,75,NULL
INNO3D GeForce GTX 1660 Super Compact GeForce GTX 1660 Super,6,120,NULL
INNO3D GeForce GTX 1660 Super Twin X2 GeForce GTX 1660 (6GB),6,125,NULL
INNO3D GeForce GTX 1660 Ti Twin X2 GeForce GTX 1660 Ti (6GB),6,120,NULL
INNO3D GeForce GTX 1660 Twin X2 LHR GeForce GTX 1660 (6GB),6,120,NULL
INNO3D GeForce RTX 2060 Super Compact X GeForce RTX 2060 Super,8,175,3266.51
INNO3D GeForce RTX 2060 Super iChill X3 Ultra GeForce RTX 2060 Super,8,185,3266.51
INNO3D GeForce RTX 2060 Super Twin X2 OC GeForce RTX 2060 Super,8,175,3266.51
INNO3D GeForce RTX 2060 Twin X2 GeForce RTX 2060 (6GB),6,160,3266.51
INNO3D GeForce RTX 2070 Super iChill Black GeForce RTX 2070 Super,8,255,3266.51
INNO3D GeForce RTX 2070 Super iChill Frostbite GeForce RTX 2070 Super,8,260,3266.51
INNO3D GeForce RTX 2070 Super iChill X3 Ultra GeForce RTX 2070 Super,8,255,3266.51
INNO3D GeForce RTX 2070 Super Jet GeForce RTX 2070 Super,8,215,3266.51
INNO3D GeForce RTX 2070 Super Twin X2 OC GeForce RTX 2070 Super,8,215,3266.51
INNO3D GeForce RTX 2070 Twin X2 GeForce RTX 2070,8,210,3266.51
INNO3D GeForce RTX 2070 X2 OC GeForce RTX 2070,8,220,3266.51
INNO3D GeForce RTX 2080 Super iChill Black Edition GeForce RTX 2080 Super,8,250,3266.51
INNO3D GeForce RTX 2080 Super iChill Frostbite GeForce RTX 2080 Super,8,250,3266.51
INNO3D GeForce RTX 2080 Super iChill X3 Ultra GeForce RTX 2080 Super,8,250,3266.51
INNO3D GeForce RTX 2080 Ti Gaming OC X GeForce RTX 2080 Ti,11,250,3266.51
INNO3D GeForce RTX 2080 Ti iChill Black Edition GeForce RTX 2080 Ti,11,335,3266.51
INNO3D GeForce RTX 2080 Ti iChill Frostbite GeForce RTX 2080 Ti,11,285,3266.51
INNO3D GeForce RTX 2080 Ti Jet GeForce RTX 2080 Ti,11,250,3266.51
INNO3D GeForce RTX 2080 Ti Twin X GeForce RTX 2080 Ti,11,285,3266.51
INNO3D GeForce RTX 2080 X2 OC GeForce RTX 2080,8,225,3266.51
INNO3D GeForce RTX 3050 Gaming OC X2 GeForce RTX 3050 (8GB),8,130,3266.51
INNO3D GeForce RTX 3050 Twin X2 GeForce RTX 3050 (8GB),8,130,3266.51
INNO3D GeForce RTX 3050 Twin X2 GeForce RTX 3050 (6GB),6,70,3266.51
INNO3D GeForce RTX 3050 Twin X2 OC GeForce RTX 3050 (8GB),8,130,3266.51
INNO3D GeForce RTX 3060 iChill X3 GeForce RTX 3060,12,170,3266.51
INNO3D GeForce RTX 3060 iChill X3 Red LHR GeForce RTX 3060,12,170,3266.51
INNO3D GeForce RTX 3060 Ti iChill X3 Red LHR GeForce RTX 3060 Ti,8,220,3266.51
INNO3D GeForce RTX 3060 Ti Twin X2 LHR GeForce RTX 3060 Ti,8,200,3266.51
INNO3D GeForce RTX 3060 Ti Twin X2 OC LHR GeForce RTX 3060 Ti,8,200,3266.51
INNO3D GeForce RTX 3060 Twin X2 OC GeForce RTX 3060,12,200,3266.51
INNO3D GeForce RTX 3060 Twin X2 OC LHR GeForce RTX 3060,12,200,3266.51
INNO3D GeForce RTX 3070 iChill X3 LHR GeForce RTX 3070,8,220,3266.51
INNO3D GeForce RTX 3070 iChill X4 LHR GeForce RTX 3070,8,240,3266.51
INNO3D GeForce RTX 3070 Ti iChill X3 GeForce RTX 3070 Ti,8,290,3266.51
INNO3D GeForce RTX 3070 Ti iChill X3 OC GeForce RTX 3070 Ti,8,290,3266.51
INNO3D GeForce RTX 3070 Ti iChill X4 GeForce RTX 3070 Ti,8,320,3266.51
INNO3D GeForce RTX 3070 Twin X2 OC LHR GeForce RTX 3070,8,220,3266.51
INNO3D GeForce RTX 3080 iChill Black LHR GeForce RTX 3080,10,340,3266.51
INNO3D GeForce RTX 3080 iChill Frostbite LHR GeForce RTX 3080,10,340,3266.51
INNO3D GeForce RTX 3080 iChill X3 LHR GeForce RTX 3080,10,340,3266.51
INNO3D GeForce RTX 3080 iChill X4 LHR GeForce RTX 3080 (12GB),12,350,3266.51
INNO3D GeForce RTX 3080 iChill X4 LHR GeForce RTX 3080,10,340,3266.51
INNO3D GeForce RTX 3080 Ti iChill Black LHR GeForce RTX 3080 Ti,12,350,3266.51
INNO3D GeForce RTX 3080 Ti iChill X3 LHR GeForce RTX 3080 Ti,12,320,3266.51
INNO3D GeForce RTX 3080 Ti X3 LHR GeForce RTX 3080 Ti,10,320,3266.51
INNO3D GeForce RTX 3080 Ti X3 OC LHR GeForce RTX 3080 Ti,12,320,3266.51
INNO3D GeForce RTX 3080 Twin X2 OC LHR GeForce RTX 3080,10,320,3266.51
INNO3D GeForce RTX 3080 X3 LHR GeForce RTX 3080,10,750,3266.51
INNO3D GeForce RTX 3080 X3 OC LHR GeForce RTX 3080,10,340,3266.51
INNO3D GeForce RTX 3090 Gaming X3 GeForce RTX 3090,24,350,3266.51
INNO3D GeForce RTX 3090 iChill Frostbite GeForce RTX 3090,24,370,3266.51
INNO3D GeForce RTX 3090 iChill X3 GeForce RTX 3090,24,370,3266.51
INNO3D GeForce RTX 3090 iChill X4 GeForce RTX 3090,24,370,3266.51
INNO3D GeForce RTX 3090 Ti X3 OC GeForce RTX 3090 Ti,24,450,3266.51
INNO3D GeForce RTX 3090 X3 GeForce RTX 3090,24,350,3266.51
INNO3D GeForce RTX 4060 Ti 16GB Twin X2 OC GeForce RTX 4060 Ti (16GB),16,160,3266.51
INNO3D GeForce RTX 4060 Ti 16GB Twin X2 OC White GeForce RTX 4060 Ti (16GB),16,160,3266.51
INNO3D GeForce RTX 4060 Ti iChill X3 GeForce RTX 4060 Ti (8GB),8,160,3266.51
INNO3D GeForce RTX 4060 Ti iChill X3 White GeForce RTX 4060 Ti (8GB),8,160,3266.51
INNO3D GeForce RTX 4060 Ti Twin X2 GeForce RTX 4060 Ti (8GB),8,160,3266.51
INNO3D GeForce RTX 4060 Ti Twin X2 OC GeForce RTX 4060 Ti (8GB),8,160,3266.51
INNO3D GeForce RTX 4060 Ti Twin X2 White OC GeForce RTX 4060 Ti (8GB),8,160,3266.51
INNO3D GeForce RTX 4060 Ti X3 OC GeForce RTX 4060 (8GB),8,160,3266.51
INNO3D GeForce RTX 4070 iChill X3 GeForce RTX 4070,12,220,3266.51
INNO3D GeForce RTX 4070 Super iChill X3 GeForce RTX 4070 Super (12GB),12,220,3266.51
INNO3D GeForce RTX 4070 Super Twin X2 GeForce RTX 4070 Super (12GB),12,220,3266.51
INNO3D GeForce RTX 4070 Super Twin X2 OC GeForce RTX 4070 Super (12GB),12,220,3266.51
INNO3D GeForce RTX 4070 Super Twin X2 OC White GeForce RTX 4070 Super (12GB),12,220,3266.51
INNO3D GeForce RTX 4070 Super X3 OC GeForce RTX 4070 Super (12GB),12,220,3266.51
INNO3D GeForce RTX 4070 Ti iChill X3 GeForce RTX 4070 Ti,12,750,3266.51
INNO3D GeForce RTX 4070 Ti Super iChill X3 GeForce RTX 4070 Ti Super (16GB),16,285,3266.51
INNO3D GeForce RTX 4070 Ti Super Twin X2 GeForce RTX 4070 Ti Super (16GB),16,285,3266.51
INNO3D GeForce RTX 4070 Ti Super Twin X2 OC GeForce RTX 4070 Ti Super (16GB),16,285,3266.51
INNO3D GeForce RTX 4070 Ti Super Twin X2 OC White GeForce RTX 4070 Ti Super (16GB),16,285,3266.51
INNO3D GeForce RTX 4070 Ti Super X3 OC GeForce RTX 4070 Ti Super (16GB),16,285,3266.51
INNO3D GeForce RTX 4070 Ti X3 GeForce RTX 4070 Ti,12,700,3266.51
INNO3D GeForce RTX 4070 Ti X3 OC GeForce RTX 4070 Ti,12,700,3266.51
INNO3D GeForce RTX 4070 Ti X3 OC White GeForce RTX 4070 Ti,12,285,3266.51
INNO3D GeForce RTX 4070 Twin X2 GeForce RTX 4070,12,200,3266.51
INNO3D GeForce RTX 4070 Twin X2 OC GeForce RTX 4070,12,200,3266.51
INNO3D GeForce RTX 4070 Twin X2 OC White GeForce RTX 4070,12,200,3266.51
INNO3D GeForce RTX 4070 X3 OC GeForce RTX 4070,12,200,3266.51
INNO3D GeForce RTX 4080 iChill Black GeForce RTX 4080,16,320,3266.51
INNO3D GeForce RTX 4080 iChill Frostbite GeForce RTX 4080,16,320,3266.51
INNO3D GeForce RTX 4080 iChill X3 GeForce RTX 4080,16,320,3266.51
INNO3D GeForce RTX 4080 Super iChill Black GeForce RTX 4080 Super (16GB),16,320,3266.51
INNO3D GeForce RTX 4080 Super iChill Frostbite GeForce RTX 4080 Super (16GB),16,340,3266.51
INNO3D GeForce RTX 4080 Super iChill X3 GeForce RTX 4080 Super (16GB),16,340,3266.51
INNO3D GeForce RTX 4080 Super X3 GeForce RTX 4080 Super (16GB),16,340,3266.51
INNO3D GeForce RTX 4080 Super X3 OC GeForce RTX 4080 Super (16GB),16,340,3266.51
